question,date,yes_price,change_1d,change_3d,change_5d
Trump sentenced to prison in NY case before inauguration?,2024-12-05,0.0165,0,0,0
Will Biden pardon Trump?,2024-12-04,0.0585,1,1,1
Trump transgender sports ban?,2024-12-04,0.745,0,1,1
RFK Jr. confirmed as Health & Human Services Secretary?,2024-12-04,0.675,0,1,1
Will Pete Hegseth be Trump's Defense Secretary?,2024-12-04,0.16,1,1,1
Pete Hegseth confirmed as Secretary of Defense?,2024-12-04,0.18,1,1,1
Will Mike Rogers be Trump's Defense Secretary?,2024-12-04,0.159,0,0,0
Will Thomas Massie be Trump's Defense Secretary?,2024-12-04,0.006,0,0,0
Pete Hegseth nomination withdrawn by Friday?,2024-12-04,0.38,0,0,0
Will Joni Ernst be Trump's Defense Secretary?,2024-12-04,0.1055,0,0,0
Will Tom Cotton be Trump's Defense Secretary?,2024-12-04,0.0505,1,0,0
Will Mike Pompeo be Trump's Defense Secretary?,2024-12-04,0.023,0,0,0
Will Robert O'Brien be Trump's Defense Secretary?,2024-12-04,0.0145,0,0,1
Will Mike Gallagher be Trump's Defense Secretary?,2024-12-04,0.255,0,0,0
Will Mike Waltz be Trump's Defense Secretary?,2024-12-04,0.0725,1,0,0
Will Christopher Miller be Trump's Defense Secretary?,2024-12-04,0.0355,0,0,0
Will Mike Rogers be Trump's FBI director?,2024-12-04,0.06,1,0,0
Will Bobby Jindal be Trump's HHS Secretary?,2024-12-04,0.0155,1,1,1
Will Brian Blase be Trump's HHS Secretary?,2024-12-04,0.0045,0,0,0
Will Andrew Bailey be Trump's FBI director?,2024-12-04,0.05,1,1,1
Will Matthew Whitaker be Trump's Attorney General?,2024-12-04,0.011,1,1,0
Will Ken Paxton be Trump's FBI director?,2024-12-04,0.045,1,0,0
Will Kash Patel be Trump's FBI director?,2024-12-04,0.685,0,1,1
Will RFK Jr. be Trump's HHS Secretary?,2024-12-04,0.693,0,0,1
"Will Trump say ""illegal immigrant"" or ""illegal immigration"" during his inauguration speech?",2024-12-04,0.645,1,1,1
Will Biden pardon Trump?,2024-12-04,0.0585,1,1,1
Will Joe Biden attend presidential inauguration?,2024-12-04,0.935,0,1,1
Will Trump pardon a January 6 protestor in his first 100 days?,2024-12-04,0.875,0,0,1
Will Trump pardon Ross Ulbricht in his first 100 days?,2024-12-04,0.635,1,1,1
Will Biden pardon Trump?,2024-12-04,0.0585,1,1,1
Will Trump pardon Ross Ulbricht in his first 100 days?,2024-12-04,0.635,1,1,1
Will Trump pardon a January 6 protestor in his first 100 days?,2024-12-04,0.875,0,0,1
Will Ben Carson be Trump's HHS Secretary?,2024-12-04,0.04,0,1,1
Will Biden pardon Trump?,2024-12-04,0.0585,1,1,1
Will Joe Biden attend presidential inauguration?,2024-12-04,0.935,0,1,1
Will Trump go on SNL before inauguration?,2024-12-04,0.065,0,0,0
Will Trump Media acquire a crypto exchange in 2024?,2024-12-04,0.245,1,1,1
Will Trump be Speaker by January 1?,2024-12-04,0.01,0,1,1
Will Joe Biden attend presidential inauguration?,2024-12-04,0.935,0,1,1
Will Trump Media acquire a crypto exchange in 2024?,2024-12-04,0.245,1,1,1
Will Trump withdraw from Paris climate agreement in first 100 days?,2024-12-04,0.825,1,1,1
Will TRUMP reach $1b first?,2024-12-04,0.0265,0,0,0
Will Thomas Massie be Trump's Defense Secretary?,2024-12-04,0.006,0,0,0
Will Barack Obama attend presidential inauguration?,2024-12-04,0.915,0,1,1
Will George W. Bush attend presidential inauguration?,2024-12-04,0.915,0,0,0
Will Bill Clinton attend presidential inauguration?,2024-12-04,0.905,1,0,1
Will Trump use a recess appointment for Matt Gaetz?,2024-12-04,0.01,0,0,0
Will Trump be Speaker by January 1?,2024-12-04,0.01,0,1,1
Will Trump declare a national emergency in his first 100 days?,2024-12-04,0.685,1,0,0
Nine Trump Cabinet confirmations in January?,2024-12-04,0.07,0,0,0
Will Mike Rogers be Trump's Defense Secretary?,2024-12-04,0.159,0,0,0
Will Trump go on SNL before inauguration?,2024-12-04,0.065,0,0,0
Will US gov sell Bitcoin before Trump inauguration?,2024-12-04,0.315,0,0,0
Eight Trump Cabinet confirmations in January?,2024-12-04,0.09,0,0,0
One Trump Cabinet confirmation in January?,2024-12-04,0.013,0,1,1
Will Robert O'Brien be Trump's Defense Secretary?,2024-12-04,0.0145,0,0,1
Will Mike Gallagher be Trump's Defense Secretary?,2024-12-04,0.255,0,0,0
"Will Trump say ""crypto"" or ""Bitcoin"" during his inauguration speech?",2024-12-04,0.22,0,0,0
Will Rudy Giuliani attend presidential inauguration?,2024-12-04,0.71,0,0,0
Six Trump Cabinet confirmations in January?,2024-12-04,0.09,0,1,1
"Will Trump say ""deport"" in his next speech?",2024-12-04,0.34,0,0,0
Will Trump declare a national emergency in his first 100 days?,2024-12-03,0.69,0,0,0
Will Joe Biden attend presidential inauguration?,2024-12-03,0.935,0,1,1
Will Mike Rogers be Trump's Defense Secretary?,2024-12-03,0.1415,1,0,0
Will George W. Bush attend presidential inauguration?,2024-12-03,0.91,1,1,0
Will Trump Media acquire a crypto exchange in 2024?,2024-12-03,0.255,0,1,1
Will Thomas Massie be Trump's Defense Secretary?,2024-12-03,0.014,0,0,0
Will Trump be Speaker by January 1?,2024-12-03,0.012,0,0,0
Will Trump withdraw from Paris climate agreement in first 100 days?,2024-12-03,0.805,1,1,1
Trump ends Gaza war in first 100 days?,2024-12-03,0.71,1,1,1
Will TRUMP reach $1b first?,2024-12-03,0.027,0,0,0
Trump nominates Elon Musk to Cabinet?,2024-12-03,0.05,0,1,1
Will Trump use a recess appointment for Matt Gaetz?,2024-12-03,0.011,0,0,0
Will Bill Clinton attend presidential inauguration?,2024-12-03,0.905,0,1,1
Will Pete Hegseth be Trump's Defense Secretary?,2024-12-03,0.35,0,0,1
Will Mike Gallagher be Trump's Defense Secretary?,2024-12-03,0.0085,1,1,1
"Will Trump say ""Venezuela"" in his next speech?",2024-12-03,0.135,0,0,0
Will Trump go on SNL before inauguration?,2024-12-03,0.065,0,0,0
Will Trump get more votes than 2020?,2024-12-03,0.9975,0,0,0
Will Christopher Miller be Trump's Defense Secretary?,2024-12-03,0.11,0,0,0
"Will Trump say ""McDonald's"" during his inauguration speech?",2024-12-03,0.0755,0,1,1
Will Barack Obama attend presidential inauguration?,2024-12-03,0.9,1,1,1
"Will Trump say ""god"" in his next speech?",2024-12-03,0.745,1,1,1
Will Trump win another state by the largest margin?,2024-12-03,0.005,0,1,0
Will Mike Rogers be Trump's FBI director?,2024-12-03,0.08,0,0,0
Will Trump formally nominate RFK Jr. to the cabinet?,2024-12-03,0.817,0,0,0
Will Eric Hargan be Trump's HHS Secretary?,2024-12-03,0.0115,0,1,0
"Will Trump say ""Gaetz"" in his next speech?",2024-12-03,0.165,0,0,0
No Trump Cabinet confirmations in January?,2024-12-03,0.019,1,0,1
Will Matt Gaetz be Trump's Attorney General?,2024-12-03,0.013,1,1,1
Will Tulsi Gabbard  be a member of the Trump administration?,2024-12-03,0.894,0,0,0
Will Mike Pompeo be Trump's Defense Secretary?,2024-12-03,0.0075,1,1,0
Trump deportation executive order on Day 1?,2024-12-03,0.725,0,1,0
Trump deportation executive order in first 100 days?,2024-12-03,0.895,1,1,1
"Will Trump say ""deport"" in his next speech?",2024-12-03,0.34,0,0,0
Will Biden pardon Trump?,2024-12-03,0.0795,0,0,0
Will Trump pardon Ross Ulbricht in his first 100 days?,2024-12-03,0.665,0,0,0
Will Trump pardon a January 6 protestor in his first 100 days?,2024-12-03,0.855,1,1,1
Trump ends Gaza war in first 100 days?,2024-12-03,0.71,1,1,1
Trump sentenced to prison in NY case before inauguration?,2024-12-03,0.0175,0,0,0
Trump deportation executive order in first 100 days?,2024-12-03,0.895,1,1,1
Nine Trump Cabinet confirmations in January?,2024-12-03,0.07,0,0,0
Five Trump Cabinet confirmations in January?,2024-12-03,0.145,0,0,0
Seven Trump Cabinet confirmations in January?,2024-12-03,0.095,0,1,1
Eight Trump Cabinet confirmations in January?,2024-12-03,0.105,0,0,0
Six Trump Cabinet confirmations in January?,2024-12-03,0.09,0,1,1
Three Trump Cabinet confirmations in January?,2024-12-03,0.13,1,1,1
Four Trump Cabinet confirmations in January?,2024-12-03,0.17,1,1,1
Two Trump Cabinet confirmations in January?,2024-12-03,0.065,0,0,0
Trump nominates Elon Musk to Cabinet?,2024-12-03,0.05,0,1,1
Will Biden pardon Trump?,2024-12-03,0.0795,0,0,0
Will Pam Bondi be Trump's Attorney General?,2024-12-03,0.935,0,0,0
Pam Bondi confirmed as Attorney General?,2024-12-03,0.935,0,1,0
Will Mike Rogers be Trump's FBI director?,2024-12-03,0.08,0,0,0
Will Trump pardon Ross Ulbricht in his first 100 days?,2024-12-03,0.665,0,0,0
Will Matthew Whitaker be Trump's Attorney General?,2024-12-03,0.011,0,0,1
Will Robert Giuffra be Trump's Attorney General?,2024-12-03,0.0025,0,1,0
Will Trump remove FBI director Christopher Wray?,2024-12-03,0.8335,1,1,1
Will Andrew Bailey be Trump's FBI director?,2024-12-03,0.055,0,1,1
Will Todd Blanche be Trump's Attorney General?,2024-12-03,0.016,1,1,1
Will Christopher Miller be Trump's Defense Secretary?,2024-12-03,0.11,0,0,0
Will Mike Davis be Trump's Attorney General?,2024-12-03,0.005,0,0,0
Will Mike Rogers be Trump's Defense Secretary?,2024-12-03,0.1415,1,0,0
Will Ken Paxton be Trump's FBI director?,2024-12-03,0.05,0,0,0
Will Andrew Bailey be Trump's Attorney General?,2024-12-03,0.0115,1,0,0
Will Mike Lee be Trump's Attorney General?,2024-12-03,0.004,0,0,1
Vivek replaces Vance as U.S. senator for Ohio?,2024-12-03,0.0295,1,1,1
Will Mike Waltz be Trump's Defense Secretary?,2024-12-03,0.186,0,0,0
Seven Trump Cabinet confirmations in January?,2024-12-03,0.095,0,1,1
Will Tom Cotton be Trump's Defense Secretary?,2024-12-03,0.0565,0,0,0
Will Jay Clayton be Trump's Attorney General?,2024-12-03,0.0015,1,1,1
Will Trump pardon a January 6 protestor in his first 100 days?,2024-12-03,0.855,1,1,1
Four Trump Cabinet confirmations in January?,2024-12-03,0.17,1,1,1
Three Trump Cabinet confirmations in January?,2024-12-03,0.13,1,1,1
Will Matt Gaetz be Trump's Attorney General?,2024-12-03,0.013,1,1,1
Will Ken Paxton be Trump's Attorney General?,2024-12-03,0.0135,1,1,1
Will Thomas Massie be Trump's Defense Secretary?,2024-12-03,0.014,0,0,0
Will Mike Pompeo be Trump's Defense Secretary?,2024-12-03,0.0075,1,1,0
Will Biden pardon Trump?,2024-12-03,0.0795,0,0,0
Will Joe Biden attend presidential inauguration?,2024-12-03,0.935,0,1,1
Will Biden pardon Trump?,2024-12-03,0.0795,0,0,0
Trump nominates Elon Musk to Cabinet?,2024-12-03,0.05,0,1,1
Will Mike Davis be Trump's Attorney General?,2024-12-03,0.005,0,0,0
Will Matt Gaetz be Trump's Attorney General?,2024-12-03,0.013,1,1,1
Will Biden pardon Trump?,2024-12-03,0.0795,0,0,0
Will Trump pardon Ross Ulbricht in his first 100 days?,2024-12-03,0.665,0,0,0
Will Trump appeal his hush money conviction?,2024-12-03,0.164,1,1,1
Will Matthew Whitaker be Trump's Attorney General?,2024-12-03,0.011,0,0,1
Will Ken Paxton be Trump's Attorney General?,2024-12-03,0.0135,1,1,1
Will Jay Clayton be Trump's Attorney General?,2024-12-03,0.0015,1,1,1
Will Andrew Bailey be Trump's Attorney General?,2024-12-03,0.0115,1,0,0
Will Trump remove FBI director Christopher Wray?,2024-12-03,0.8335,1,1,1
Will Trump impose 25% tariff on Mexico or Canada before February?,2024-12-03,0.195,1,0,0
Will TRUMP reach $1b first?,2024-12-03,0.027,0,0,0
Will another Trump coin be first to reach $1b?,2024-12-03,0.054,0,0,0
Will Trump win another state by the largest margin?,2024-12-03,0.005,0,1,0
No Trump coin reaches $1b?,2024-12-03,0.9,1,1,1
Will Biden pardon Trump?,2024-12-03,0.0795,0,0,0
Will Trump pardon Ross Ulbricht in his first 100 days?,2024-12-03,0.665,0,0,0
Will Trump pardon a January 6 protestor in his first 100 days?,2024-12-03,0.855,1,1,1
Will Trump appeal his hush money conviction?,2024-12-03,0.164,1,1,1
Trump sentenced to prison in NY case before inauguration?,2024-12-03,0.0175,0,0,0
Will Trump remove FBI director Christopher Wray?,2024-12-03,0.8335,1,1,1
Will Biden pardon Trump?,2024-12-03,0.0795,0,0,0
Will Trump pardon Ross Ulbricht in his first 100 days?,2024-12-03,0.665,0,0,0
Will Kamala win New York by 10+ points?,2024-12-03,0.9855,1,1,1
Will Biden pardon Trump?,2024-12-03,0.0795,0,0,0
Will Trump pardon Ross Ulbricht in his first 100 days?,2024-12-03,0.665,0,0,0
Will Biden pardon Trump?,2024-12-03,0.0795,0,0,0
Will Trump pardon Ross Ulbricht in his first 100 days?,2024-12-03,0.665,0,0,0
Will Trump pardon a January 6 protestor in his first 100 days?,2024-12-03,0.855,1,1,1
Trump sentenced to prison in NY case before inauguration?,2024-12-03,0.0175,0,0,0
Will Biden pardon Trump?,2024-12-03,0.0795,0,0,0
Will Trump remove FBI director Christopher Wray?,2024-12-03,0.8335,1,1,1
Will Trump pardon Ross Ulbricht in his first 100 days?,2024-12-03,0.665,0,0,0
Will Biden pardon Trump?,2024-12-03,0.0795,0,0,0
Will Trump pardon Ross Ulbricht in his first 100 days?,2024-12-03,0.665,0,0,0
Will Doug Burgum be a member of the Trump administration?,2024-12-03,0.977,0,0,0
Will Bobby Jindal be Trump's HHS Secretary?,2024-12-03,0.016,0,1,1
Will Biden pardon Trump?,2024-12-03,0.0795,0,0,0
Will Trump pardon Ross Ulbricht in his first 100 days?,2024-12-03,0.665,0,0,0
Will Trump impose 25% tariff on Mexico or Canada before February?,2024-12-03,0.195,1,0,0
Sean Duffy confirmed as Secretary of Transportation?,2024-12-03,0.925,1,1,1
Will Matt Gaetz be Trump's Attorney General?,2024-12-03,0.013,1,1,1
Will Biden pardon Trump?,2024-12-03,0.0795,0,0,0
Will Trump pardon Ross Ulbricht in his first 100 days?,2024-12-03,0.665,0,0,0
Will Trump pardon a January 6 protestor in his first 100 days?,2024-12-03,0.855,1,1,1
Will Kash Patel be Trump's FBI director?,2024-12-03,0.635,1,1,1
Kash Patel confirmed as Director of the FBI?,2024-12-03,0.585,1,1,1
Will Andrew Bailey be Trump's FBI director?,2024-12-03,0.055,0,1,1
Will Ken Paxton be Trump's FBI director?,2024-12-03,0.05,0,0,0
Will Mike Rogers be Trump's FBI director?,2024-12-03,0.08,0,0,0
Will Trump remove FBI director Christopher Wray?,2024-12-03,0.8335,1,1,1
Will Brian Blase be Trump's HHS Secretary?,2024-12-03,0.0045,0,0,0
Will Robert Giuffra be Trump's Attorney General?,2024-12-03,0.0025,0,1,0
Will Tom Cotton be Trump's Defense Secretary?,2024-12-03,0.0565,0,0,0
Will Ben Carson be Trump's HHS Secretary?,2024-12-03,0.039,1,1,1
Will Pam Bondi be Trump's Attorney General?,2024-12-03,0.935,0,0,0
Will Christopher Miller be Trump's Defense Secretary?,2024-12-03,0.11,0,0,0
Will RFK Jr. be Trump's HHS Secretary?,2024-12-03,0.6645,1,0,0
Will Joe Grogan be Trump's HHS Secretary?,2024-12-03,0.004,0,0,0
Will Jay Clayton be Trump's Attorney General?,2024-12-03,0.0015,1,1,1
Will Todd Blanche be Trump's Attorney General?,2024-12-03,0.016,1,1,1
Will Bobby Jindal be Trump's HHS Secretary?,2024-12-03,0.016,0,1,1
Will Andrew Bailey be Trump's Attorney General?,2024-12-03,0.0115,1,0,0
Will Paul Mango be Trump's HHS Secretary?,2024-12-03,0.011,1,0,0
Will Mike Rogers be Trump's Defense Secretary?,2024-12-03,0.1415,1,0,0
Will Mike Waltz be Trump's Defense Secretary?,2024-12-03,0.186,0,0,0
Will Susie Wiles be Trump's Chief of Staff on Jan 31?,2024-12-03,0.95,0,0,0
Will Mike Pompeo be Trump's Defense Secretary?,2024-12-03,0.0075,1,1,0
Will Eric Hargan be Trump's HHS Secretary?,2024-12-03,0.0115,0,1,0
Will RFK be a member of the Trump administration?,2024-12-03,0.9235,1,1,1
Will Kamala Harris attend presidential inauguration?,2024-12-03,0.945,0,0,0
Will Mike Gallagher be Trump's Defense Secretary?,2024-12-03,0.0085,1,1,1
Will Matthew Whitaker be Trump's Attorney General?,2024-12-03,0.011,0,0,1
Will Will Levi be Trump's Attorney General?,2024-12-03,0.0035,0,0,0
Will Joni Ernst be Trump's Defense Secretary?,2024-12-03,0.115,0,0,0
Will Robert O'Brien be Trump's Defense Secretary?,2024-12-03,0.054,0,0,0
Will Pete Hegseth be Trump's Defense Secretary?,2024-12-03,0.35,0,0,1
Two Trump Cabinet confirmations in January?,2024-12-03,0.065,0,0,0
Will Trump Media acquire a crypto exchange in 2024?,2024-12-03,0.255,0,1,1
Will Ken Paxton be Trump's Attorney General?,2024-12-03,0.0135,1,1,1
Will Tulsi Gabbard  be a member of the Trump administration?,2024-12-03,0.894,0,0,0
Will Trump formally nominate Tulsi Gabbard to the cabinet?,2024-12-03,0.7885,1,0,0
Will Mike Lee be Trump's Attorney General?,2024-12-03,0.004,0,0,1
Trump nominates Elon Musk to Cabinet?,2024-12-03,0.05,0,1,1
Three Trump Cabinet confirmations in January?,2024-12-03,0.13,1,1,1
Kristi Noem confirmed as Secretary of Homeland Security?,2024-12-03,0.935,0,0,0
Will Mike Davis be Trump's Attorney General?,2024-12-03,0.005,0,0,0
One Trump Cabinet confirmation in January?,2024-12-03,0.016,0,0,1
Will Doug Burgum be a member of the Trump administration?,2024-12-03,0.977,0,0,0
Will Trump formally nominate RFK Jr. to the cabinet?,2024-12-03,0.817,0,0,0
Will Thomas Massie be Trump's Defense Secretary?,2024-12-03,0.014,0,0,0
Eight Trump Cabinet confirmations in January?,2024-12-03,0.105,0,0,0
Four Trump Cabinet confirmations in January?,2024-12-03,0.17,1,1,1
Will Biden pardon Trump?,2024-12-03,0.0795,0,0,0
Six Trump Cabinet confirmations in January?,2024-12-03,0.09,0,1,1
Will RFK Jr. be Trump's HHS Secretary?,2024-12-02,0.663,1,1,1
Will Joe Grogan be Trump's HHS Secretary?,2024-12-02,0.004,0,0,0
Will Brian Blase be Trump's HHS Secretary?,2024-12-02,0.0045,0,0,0
Will RFK be a member of the Trump administration?,2024-12-02,0.9205,1,0,1
Pete Hegseth confirmed as Secretary of Defense?,2024-12-02,0.545,0,0,0
Will Robert O'Brien be Trump's Defense Secretary?,2024-12-02,0.021,1,0,0
Will Joni Ernst be Trump's Defense Secretary?,2024-12-02,0.0245,1,1,1
RFK Jr. confirmed as Health & Human Services Secretary?,2024-12-02,0.695,0,0,1
Will Pete Hegseth be Trump's Defense Secretary?,2024-12-02,0.605,0,0,0
Will Bobby Jindal be Trump's HHS Secretary?,2024-12-02,0.015,1,1,1
Will Eric Hargan be Trump's HHS Secretary?,2024-12-02,0.017,0,0,0
Will Mike Pompeo be Trump's Defense Secretary?,2024-12-02,0.008,0,1,0
Will Thomas Massie be Trump's Defense Secretary?,2024-12-02,0.0165,0,0,0
Will Trump formally nominate RFK Jr. to the cabinet?,2024-12-02,0.8065,1,0,0
Kristi Noem confirmed as Secretary of Homeland Security?,2024-12-02,0.935,0,0,0
Will Mike Gallagher be Trump's Defense Secretary?,2024-12-02,0.0085,0,1,1
Will Tom Cotton be Trump's Defense Secretary?,2024-12-02,0.0275,1,1,0
Will Christopher Miller be Trump's Defense Secretary?,2024-12-02,0.0295,1,0,0
Trump nominates Elon Musk to Cabinet?,2024-12-02,0.052,0,0,1
Will Paul Mango be Trump's HHS Secretary?,2024-12-02,0.013,0,1,0
Will Ken Paxton be Trump's Attorney General?,2024-12-02,0.0145,0,1,1
Scott Bessent confirmed as Treasury Secretary?,2024-12-02,0.925,1,0,1
Will Robert Giuffra be Trump's Attorney General?,2024-12-02,0.003,0,0,0
Will Mike Rogers be Trump's Defense Secretary?,2024-12-02,0.047,1,0,0
Will Mike Waltz be Trump's Defense Secretary?,2024-12-02,0.0465,1,1,1
Two Trump Cabinet confirmations in January?,2024-12-02,0.065,0,0,0
Doug Collins confirmed as Secretary of Veterans Affairs?,2024-12-02,0.935,0,0,0
Three Trump Cabinet confirmations in January?,2024-12-02,0.13,0,1,1
One Trump Cabinet confirmation in January?,2024-12-02,0.0155,1,0,1
Five Trump Cabinet confirmations in January?,2024-12-02,0.145,0,0,0
Will Ben Carson be Trump's HHS Secretary?,2024-12-02,0.039,0,0,1
Will Andrew Bailey be Trump's Attorney General?,2024-12-02,0.013,0,0,0
Will Will Levi be Trump's Attorney General?,2024-12-02,0.0035,0,0,0
Sean Duffy confirmed as Secretary of Transportation?,2024-12-02,0.925,0,1,1
Six Trump Cabinet confirmations in January?,2024-12-02,0.095,0,0,0
Four Trump Cabinet confirmations in January?,2024-12-02,0.17,0,1,1
Will Matthew Whitaker be Trump's Attorney General?,2024-12-02,0.0105,1,1,1
Will Mike Davis be Trump's Attorney General?,2024-12-02,0.004,1,1,1
Eight Trump Cabinet confirmations in January?,2024-12-02,0.11,0,0,0
Nine Trump Cabinet confirmations in January?,2024-12-02,0.07,0,0,0
Seven Trump Cabinet confirmations in January?,2024-12-02,0.09,1,1,1
Will Biden pardon Trump?,2024-12-02,0.043,1,1,1
Will Joe Biden attend presidential inauguration?,2024-12-02,0.945,0,0,0
Will Trump pardon Ross Ulbricht in his first 100 days?,2024-12-02,0.665,0,0,0
Will Trump pardon a January 6 protestor in his first 100 days?,2024-12-02,0.795,1,1,1
Will Biden pardon Trump?,2024-12-02,0.043,1,1,1
Will Trump pardon Ross Ulbricht in his first 100 days?,2024-12-02,0.665,0,0,0
Doug Collins confirmed as Secretary of Veterans Affairs?,2024-12-02,0.935,0,0,0
