title,url,matching_questions,similarity,date,yes_price,change_1d,change_3d,change_5d
"Remarks: Donald Trump Signs Executive Orders in the Oval Office - January 31, 2025",https://player.vimeo.com/video/1052446570,Will Trump Media invest in Ethereum before March?,0.4114894270896911,2025-01-31,0.12,0,0,0
"Remarks: Donald Trump Signs Executive Orders in the Oval Office - March 7, 2025",https://player.vimeo.com/video/1063710095,"Will Donald Trump say ""Coin"" 5+ times during Crypto Summit on Friday?",0.4012344181537628,2025-03-07,0.575,0,0,0
"Remarks: Donald Trump Signs Executive Orders in the Oval Office - March 7, 2025",https://player.vimeo.com/video/1063710095,"Will Donald Trump say ""Russia"" during Crypto Summit on Friday?",0.4004565477371216,2025-03-07,0.275,0,0,0
"Remarks: Donald Trump Signs an Executive Order on Gender and Sports - February 5, 2025",https://player.vimeo.com/video/1054607995,Trump transgender sports ban?,0.7261682152748108,2025-02-05,0.993,1,1,1
"Remarks: Donald Trump Signs the Laken Riley Bill Into Law - January 29, 2025",https://player.vimeo.com/video/1051673918,Will Donald Trump issue 100 or more executive orders in his first week?,0.455348253250122,2025-01-29,0.0005,0,0,0
"Remarks: Donald Trump Signs the Laken Riley Bill Into Law - January 29, 2025",https://player.vimeo.com/video/1051673918,Will Donald Trump issue 25-49 executive orders in his first week?,0.4413262009620666,2025-01-29,0.9995,0,0,0
"Remarks: Donald Trump Signs the Laken Riley Bill Into Law - January 29, 2025",https://player.vimeo.com/video/1051673918,Will Donald Trump issue 75-99 executive orders in his first week?,0.4303920269012451,2025-01-29,0.0005,0,0,0
"Remarks: Donald Trump Signs the Laken Riley Bill Into Law - January 29, 2025",https://player.vimeo.com/video/1051673918,Will Trump issue less than 100 executive orders in first week?,0.4219703078269958,2025-01-29,0.9995,0,0,0
"Remarks: Donald Trump Speaks Briefly to Visitors at Mar-a-Lago - December 17, 2024",https://player.vimeo.com/video/1041223408,Will Trump go on SNL before inauguration?,0.4315623044967651,2024-12-17,0.0445,1,1,1
"Remarks: Donald Trump Speaks at October 7th Remembrance Event in Miami - October 7, 2024",https://player.vimeo.com/video/1017808120,Trump blowout victory?,0.4143752753734588,2024-10-07,0.115,1,1,1
"Remarks: Donald Trump Speaks to Campaign Staffers in West Palm Beach, Florida - November 5, 2024",https://player.vimeo.com/video/1026660508,Trump nominates RFK Jr. to Cabinet?,0.436318963766098,2024-11-05,0.37,1,1,1
"Remarks: Donald Trump Speaks to Campaign Staffers in West Palm Beach, Florida - November 5, 2024",https://player.vimeo.com/video/1026660508,Trump blowout victory?,0.4011398553848266,2024-11-05,0.135,1,0,0
"Remarks: Donald Trump Speaks to Supporters on Election Night - November 6, 2024",https://player.vimeo.com/video/1026913270,"Trump wins 322-216 - AZ, GA, MI, MN, NV, PA, WI",0.5870220065116882,2024-11-06,0.048,0,0,0
"Remarks: Donald Trump Speaks to Supporters on Election Night - November 6, 2024",https://player.vimeo.com/video/1026913270,"Trump wins 316-222 - AZ, GA, MI, MN, NC, PA, WI",0.5784763097763062,2024-11-06,0.037,0,0,0
"Remarks: Donald Trump Speaks to Supporters on Election Night - November 6, 2024",https://player.vimeo.com/video/1026913270,"Trump wins 287-251 - AZ, GA, NV, NC, PA",0.5761351585388184,2024-11-06,0.075,0,0,0
"Remarks: Donald Trump Speaks to Supporters on Election Night - November 6, 2024",https://player.vimeo.com/video/1026913270,Trump wins every swing state?,0.5725220441818237,2024-11-06,0.16,1,1,1
"Remarks: Donald Trump Speaks to Supporters on Election Night - November 6, 2024",https://player.vimeo.com/video/1026913270,"Trump wins 281-257 - AZ, GA, NC, PA",0.5330169200897217,2024-11-06,0.075,0,0,0
"Remarks: Donald Trump Speaks to Supporters on Election Night - November 6, 2024",https://player.vimeo.com/video/1026913270,"Trump wins the election but loses WI, MI, or PA?",0.5326074361801147,2024-11-06,0.36,0,0,0
"Remarks: Donald Trump Speaks to Supporters on Election Night - November 6, 2024",https://player.vimeo.com/video/1026913270,Trump wins Pennsylvania but loses the Election?,0.5202261209487915,2024-11-06,0.08,0,0,0
"Remarks: Donald Trump Speaks to Supporters on Election Night - November 6, 2024",https://player.vimeo.com/video/1026913270,Will Trump win no swing states?,0.5032880306243896,2024-11-06,0.085,0,0,0
"Remarks: Donald Trump Speaks to Supporters on Election Night - November 6, 2024",https://player.vimeo.com/video/1026913270,Will Trump win 6 swing states?,0.4983415603637695,2024-11-06,0.15,0,0,0
"Remarks: Donald Trump Speaks to Supporters on Election Night - November 6, 2024",https://player.vimeo.com/video/1026913270,Will Trump win 5 swing states?,0.4962974786758423,2024-11-06,0.195,0,0,0
"Remarks: Donald Trump Speaks to Supporters on Election Night - November 6, 2024",https://player.vimeo.com/video/1026913270,Will Trump win 3 swing states?,0.4959239959716797,2024-11-06,0.105,0,0,0
"Remarks: Donald Trump Speaks to Supporters on Election Night - November 6, 2024",https://player.vimeo.com/video/1026913270,Trump wins a solid blue state?,0.4940485954284668,2024-11-06,0.14,0,0,0
"Remarks: Donald Trump Speaks to Supporters on Election Night - November 6, 2024",https://player.vimeo.com/video/1026913270,Will Trump win 4 swing states?,0.4901512861251831,2024-11-06,0.165,0,0,0
"Remarks: Donald Trump Speaks to Supporters on Election Night - November 6, 2024",https://player.vimeo.com/video/1026913270,Will Donald Trump win the 2024 US Presidential Election?,0.4882411360740661,2024-11-06,0.58,0,0,0
"Remarks: Donald Trump Speaks to Supporters on Election Night - November 6, 2024",https://player.vimeo.com/video/1026913270,Will Trump win 2 swing states?,0.4858026206493377,2024-11-06,0.095,0,0,0
"Remarks: Donald Trump Speaks to Supporters on Election Night - November 6, 2024",https://player.vimeo.com/video/1026913270,"Rabois Parlay: Trump wins PA, MI, GA and AZ?",0.4801665246486664,2024-11-06,0.25,1,1,1
"Remarks: Donald Trump Speaks to Supporters on Election Night - November 6, 2024",https://player.vimeo.com/video/1026913270,Will Trump win 7 swing states?,0.479826271533966,2024-11-06,0.17,1,1,1
"Remarks: Donald Trump Speaks to Supporters on Election Night - November 6, 2024",https://player.vimeo.com/video/1026913270,Will Trump win 1 swing state?,0.4763719141483307,2024-11-06,0.09,0,0,0
"Remarks: Donald Trump Speaks to Supporters on Election Night - November 6, 2024",https://player.vimeo.com/video/1026913270,Will Trump win another state by the largest margin?,0.4631083309650421,2024-11-06,0.0205,0,0,0
"Remarks: Donald Trump Speaks to Supporters on Election Night - November 6, 2024",https://player.vimeo.com/video/1026913270,Will Trump win Alaska by 6+ points?,0.4519157111644745,2024-11-06,0.745,1,1,1
"Remarks: Donald Trump Speaks to Supporters on Election Night - November 6, 2024",https://player.vimeo.com/video/1026913270,Will Donald Trump win the popular vote in the 2024 Presidential Election?,0.4453751146793365,2024-11-06,0.2855,1,1,1
"Remarks: Donald Trump Speaks to Supporters on Election Night - November 6, 2024",https://player.vimeo.com/video/1026913270,Will Trump win Miami?,0.4450371563434601,2024-11-06,0.37,1,1,1
"Remarks: Donald Trump Speaks to Supporters on Election Night - November 6, 2024",https://player.vimeo.com/video/1026913270,Trump claims victory before AP calls the election?,0.4389501810073852,2024-11-06,0.745,0,0,0
"Remarks: Donald Trump Speaks to Supporters on Election Night - November 6, 2024",https://player.vimeo.com/video/1026913270,Will Trump win Florida by 8+ points?,0.4382992684841156,2024-11-06,0.7,1,1,1
"Remarks: Donald Trump Speaks to Supporters on Election Night - November 6, 2024",https://player.vimeo.com/video/1026913270,Will Trump win Arkansas by the largest margin?,0.4285016059875488,2024-11-06,0.016,0,0,0
"Remarks: Donald Trump Speaks to Supporters on Election Night - November 6, 2024",https://player.vimeo.com/video/1026913270,Will Trump win Texas by 10+ points?,0.4217664897441864,2024-11-06,0.4,1,1,1
"Remarks: Donald Trump Speaks to Supporters on Election Night - November 6, 2024",https://player.vimeo.com/video/1026913270,Will Trump win Florida by 12+ points?,0.4123453497886657,2024-11-06,0.275,1,1,1
"Remarks: Donald Trump Speaks to Supporters on Election Night - November 6, 2024",https://player.vimeo.com/video/1026913270,Trump blowout victory?,0.4110148847103119,2024-11-06,0.15,0,0,0
"Remarks: Donald Trump Speaks to Supporters on Election Night - November 6, 2024",https://player.vimeo.com/video/1026913270,Will Trump win North Dakota by the largest margin?,0.4087563455104828,2024-11-06,0.018,0,0,0
"Remarks: Donald Trump Speaks to Supporters on Election Night - November 6, 2024",https://player.vimeo.com/video/1026913270,Winning candidate also wins popular vote?,0.4077727198600769,2024-11-06,0.635,1,1,1
"Remarks: Donald Trump Speaks to Supporters on Election Night - November 6, 2024",https://player.vimeo.com/video/1026913270,Will any other Republican Politician win the 2024 US Presidential Election?,0.4052237868309021,2024-11-06,0.0005,0,0,0
"Remarks: Donald Trump Speaks to Supporters on Election Night - November 6, 2024",https://player.vimeo.com/video/1026913270,Will Trump win Mississippi by 20+ points?,0.4020938277244568,2024-11-06,0.45,1,1,1
"Remarks: Donald Trump Speaks with Potential Voters at a Coffee Shop in Dearborn, Michigan - November 1, 2024",https://player.vimeo.com/video/1025596952,Trump nominates RFK Jr. to Cabinet?,0.5071954727172852,2024-11-01,0.365,1,0,1
"Remarks: Donald Trump Speaks with Potential Voters at a Coffee Shop in Dearborn, Michigan - November 1, 2024",https://player.vimeo.com/video/1025596952,Will Robert F. Kennedy Jr. win the 2024 US Presidential Election?,0.4829149544239044,2024-11-01,0.0005,0,0,0
"Remarks: Donald Trump Speaks with Potential Voters at a Coffee Shop in Dearborn, Michigan - November 1, 2024",https://player.vimeo.com/video/1025596952,Will Nikki Haley win the 2024 US Presidential Election?,0.4643484055995941,2024-11-01,0.0005,0,0,0
"Remarks: Donald Trump Speaks with Potential Voters at a Coffee Shop in Dearborn, Michigan - November 1, 2024",https://player.vimeo.com/video/1025596952,Will Trump do a podcast with Hawk Tuah Girl?,0.4491266012191772,2024-11-01,0.0165,0,0,0
"Remarks: Donald Trump Speaks with Potential Voters at a Coffee Shop in Dearborn, Michigan - November 1, 2024",https://player.vimeo.com/video/1025596952,Will Nikki Haley win the popular vote in the 2024 Presidential Election?,0.4320866465568542,2024-11-01,0.0005,0,0,0
"Remarks: Donald Trump Speaks with Potential Voters at a Coffee Shop in Dearborn, Michigan - November 1, 2024",https://player.vimeo.com/video/1025596952,Will Trump go on Redscare?,0.4095631837844848,2024-11-01,0.0215,0,0,0
"Remarks: Donald Trump Speaks with Potential Voters at a Coffee Shop in Dearborn, Michigan - November 1, 2024",https://player.vimeo.com/video/1025596952,Trump nominates Tulsi Gabbard to Cabinet?,0.4064815640449524,2024-11-01,0.37,1,0,1
"Remarks: Donald Trump Speaks with a White House Tour Group - February 25, 2025",https://player.vimeo.com/video/1060503239,Will Trump cut Ukraine off from Starlink?,0.4668411612510681,2025-02-25,0.05,0,0,1
"Remarks: Donald Trump Speaks with a White House Tour Group - February 25, 2025",https://player.vimeo.com/video/1060503239,Will Trump sanction Russia before March?,0.4600721895694732,2025-02-25,0.0145,0,0,0
"Remarks: Donald Trump Speaks with a White House Tour Group - February 25, 2025",https://player.vimeo.com/video/1060503239,Will Putin meet with Trump in February?,0.4154342114925384,2025-02-25,0.0195,0,0,0
"Remarks: Donald Trump Swears In Pam Bondi as Attorney General - February 5, 2025",https://player.vimeo.com/video/1054608157,Pam Bondi confirmed as Attorney General?,0.7741589546203613,2025-02-05,0.999,0,0,0
"Remarks: Donald Trump Swears In Pam Bondi as Attorney General - February 5, 2025",https://player.vimeo.com/video/1054608157,Will Pam Bondi be Trump's Attorney General?,0.7716999650001526,2025-02-05,0.9975,0,0,0
"Remarks: Donald Trump Swears In Pam Bondi as Attorney General - February 5, 2025",https://player.vimeo.com/video/1054608157,Will Robert Giuffra be Trump's Attorney General?,0.5019373893737793,2025-02-05,0.0015,0,0,0
"Remarks: Donald Trump Swears In Pam Bondi as Attorney General - February 5, 2025",https://player.vimeo.com/video/1054608157,Will Matthew Whitaker be Trump's Attorney General?,0.4878765046596527,2025-02-05,0.0005,0,0,0
"Remarks: Donald Trump Swears In Pam Bondi as Attorney General - February 5, 2025",https://player.vimeo.com/video/1054608157,Will Matt Gaetz be Trump's Attorney General?,0.4809950292110443,2025-02-05,0.0005,0,0,0
"Remarks: Donald Trump Swears In Pam Bondi as Attorney General - February 5, 2025",https://player.vimeo.com/video/1054608157,Will Todd Blanche be Trump's Attorney General?,0.4809765219688415,2025-02-05,0.0005,0,0,0
"Remarks: Donald Trump Swears In Pam Bondi as Attorney General - February 5, 2025",https://player.vimeo.com/video/1054608157,Will Mike Davis be Trump's Attorney General?,0.4691606760025024,2025-02-05,0.0005,0,0,0
"Remarks: Donald Trump Swears In Pam Bondi as Attorney General - February 5, 2025",https://player.vimeo.com/video/1054608157,Will Ken Paxton be Trump's Attorney General?,0.4649258255958557,2025-02-05,0.0015,0,0,0
"Remarks: Donald Trump Swears In Pam Bondi as Attorney General - February 5, 2025",https://player.vimeo.com/video/1054608157,Will Mike Lee be Trump's Attorney General?,0.4561498761177063,2025-02-05,0.0005,0,0,0
"Remarks: Donald Trump Swears In Pam Bondi as Attorney General - February 5, 2025",https://player.vimeo.com/video/1054608157,Will Andrew Bailey be Trump's Attorney General?,0.44240203499794,2025-02-05,0.0005,0,0,0
"Remarks: Donald Trump Swears In Pam Bondi as Attorney General - February 5, 2025",https://player.vimeo.com/video/1054608157,Will Will Levi be Trump's Attorney General?,0.4344434738159179,2025-02-05,0.0005,0,0,0
"Remarks: Donald Trump Swears In Pam Bondi as Attorney General - February 5, 2025",https://player.vimeo.com/video/1054608157,Will Jay Clayton be Trump's Attorney General?,0.4033400416374206,2025-02-05,0.0015,0,0,0
"Remarks: Donald Trump Takes the Oath of Office at the U.S. Capitol - January 20, 2025",https://player.vimeo.com/video/1048648975,"Will Trump say ""mandate"" 3+ times during his inauguration speech?",0.4813309907913208,2025-01-20,0.175,0,0,0
"Remarks: Donald Trump Takes the Oath of Office at the U.S. Capitol - January 20, 2025",https://player.vimeo.com/video/1048648975,"Will Trump say ""god"" 4+ times during his inauguration speech?",0.457609474658966,2025-01-20,0.595,0,0,0
"Remarks: Donald Trump Takes the Oath of Office at the U.S. Capitol - January 20, 2025",https://player.vimeo.com/video/1048648975,"Will Trump say ""America"" 15 or more times during his inauguration speech?",0.4396015405654907,2025-01-20,0.79,0,0,0
"Remarks: Donald Trump Takes the Oath of Office at the U.S. Capitol - January 20, 2025",https://player.vimeo.com/video/1048648975,"Will Trump's inaugural address be 2,400 or more words?",0.4255945384502411,2025-01-20,0.3,1,1,1
