question,date,yes_price,change_1d,change_3d,change_5d
"Will Trump say ""FEMA"" during Colorado rally on October 11?",2024-10-11,0.31,0,0,0
"Will Trump say ""missile defense shield"" during Colorado rally on October 11?",2024-10-11,0.895,0,0,0
"Will Trump say ""Barack Hussein Obama"" during California rally on October 12?",2024-10-11,0.5,-1,-1,-1
"Will Trump say ""Elon"" during California rally on October 12?",2024-10-11,0.875,1,-1,-1
"Will Trump say ""god"" 10 or more times during California rally on October 12?",2024-10-12,0.11,-1,-1,-1
"Will Trump say ""Reagan"" during California rally on October 12?",2024-10-12,0.535,1,1,1
"Will Trump say ""Barack Hussein Obama"" during California rally on October 12?",2024-10-12,0.435,1,1,1
"Will Trump say ""Alaska"" during California rally on October 12?",2024-10-12,0.39,1,1,1
"Will Trump say ""too big to rig"" 3 or more times during California rally on October 12?",2024-10-12,0.285,-1,-1,-1
"Will Trump say ""unrealized"" during California rally on October 12?",2024-10-12,0.685,-1,-1,-1
"Will Trump say ""Elon"" during California rally on October 12?",2024-10-12,0.9,-1,-1,-1
"Will Trump say ""Nayib Bukele"" during Arizona rally on October 13?",2024-10-12,0.095,1,-1,-1
"Will Trump say ""million"" 15 or more times during Arizona rally on October 13?",2024-10-12,0.47,-1,-1,-1
"Will Trump say ""China"" 10 or more times during California rally on October 12?",2024-10-12,0.37,-1,-1,-1
"Will Trump say ""hurricane"" 3 or more times during California rally on October 12?",2024-10-12,0.4,-1,-1,-1
"Will Trump say ""tampon"" during California rally on October 12?",2024-10-12,0.46,-1,-1,-1
"Will Trump say ""Barack Hussein Obama"" during Arizona rally on October 13?",2024-10-12,0.435,1,-1,-1
"Will Trump say ""trans"" during California rally on October 12?",2024-10-12,0.86,-1,-1,-1
"Will Trump say ""Venezuela"" 3 or more times during Arizona rally on October 13?",2024-10-12,0.705,-1,-1,-1
"Will Trump say ""hispanic"" during Arizona rally on October 13?",2024-10-12,0.85,-1,-1,-1
"Will Trump say ""North Carolina"" 3 or more times during Colorado rally on October 11?",2024-10-12,0.002,0,0,0
"Will Trump say ""salt"" or ""SALT"" during Arizona rally on October 13?",2024-10-12,0.1,1,-1,-1
"Will Trump say ""MAGA"" 4 or more times during Arizona rally on October 13?",2024-10-12,0.655,-1,-1,-1
"Will Trump say ""border"" 20 or more times during California rally on October 12?",2024-10-12,0.8,-1,-1,-1
"Will Trump say ""border"" 30 or more times during California rally on October 12?",2024-10-12,0.36,-1,-1,-1
"Will Trump say ""missile defense shield"" during California rally on October 12?",2024-10-12,0.76,-1,-1,-1
"Will Trump say ""green new scam"" 2 or more times during California rally on October 12?",2024-10-12,0.385,1,1,1
"Will Trump say ""tampon"" during Arizona rally on October 13?",2024-10-12,0.335,1,-1,-1
"Will Trump say ""drill baby drill"" during California rally on October 12?",2024-10-12,0.74,1,1,1
"Will Trump say ""fracking"" 3 or more times during Colorado rally on October 11?",2024-10-12,0.001,0,0,0
"Will Trump say ""Kamala"" 35 or more times during California rally on October 12?",2024-10-12,0.325,-1,-1,-1
"Will Trump say ""too big to rig"" during Colorado rally on October 11?",2024-10-12,0.0015,0,0,0
"Will Trump say ""trans"" during Arizona rally on October 13?",2024-10-12,0.85,1,1,1
"Will Trump say ""crypto"" or ""Bitcoin"" during California rally on October 12?",2024-10-12,0.039,1,1,1
Will Trump be Speaker by January 1?,2024-10-21,0.023,-1,-1,-1
Will Donald Trump win the popular vote in the 2024 Presidential Election?,2024-10-21,0.3335,1,1,1
Trump blowout victory?,2024-10-21,0.165,0,1,1
Will Donald Trump win the 2024 US Presidential Election?,2024-10-21,0.6065,1,1,1
Trump wins a solid blue state?,2024-10-21,0.165,1,1,1
"Will Trump say ""American dream"" 3 or more times during Michigan rally on October 18?",2024-10-18,0.545,1,1,1
"Will Trump say ""MAGA"" 4 or more times during Michigan rally on October 18?",2024-10-18,0.33,1,1,1
"Will Trump say ""weave"" during Michigan rally on October 18?",2024-10-18,0.22,-1,-1,-1
"Will Trump say ""Tesla"" during Michigan rally on October 18?",2024-10-18,0.465,-1,-1,-1
"Will Trump say ""Ford"" during Michigan rally on October 18?",2024-10-18,0.675,-1,-1,-1
"Will Trump say ""JD Vance"" during Michigan rally on October 18?",2024-10-18,0.44,-1,-1,-1
"Will Trump say ""North Carolina"" 2 or more times during Michigan rally on October 18?",2024-10-18,0.635,1,1,1
"Will Trump say ""Kamala"" 30 or more times during Michigan rally on October 18?",2024-10-18,0.21,1,1,1
"Will Trump say ""border"" 25 or more times during Michigan rally on October 18?",2024-10-18,0.295,-1,-1,-1
"Will Trump say ""border"" 35 or more times during Michigan rally on October 18?",2024-10-18,0.1,-1,-1,-1
"Will Trump say ""trans"" during Michigan rally on October 18?",2024-10-18,0.88,-1,-1,-1
"Will Trump say ""tampon"" during Michigan rally on October 18?",2024-10-18,0.18,1,1,1
"Will Trump say ""million"" 10 or more times during Michigan rally on October 18?",2024-10-18,0.64,1,1,1
"Will Trump say ""Barack Hussein Obama"" during Michigan rally on October 18?",2024-10-18,0.51,1,1,1
"Will Trump say ""Reagan"" during Michigan rally on October 18?",2024-10-18,0.425,1,1,1
"Will Trump say ""China"" 10 or more times during Michigan rally on October 18?",2024-10-18,0.69,1,1,1
Trump wins every swing state?,2024-10-18,0.24,1,1,1
"Will Trump say ""insane asylum"" during Michigan rally on October 18?",2024-10-18,0.73,-1,-1,-1
"Will Trump say ""hurricane"" 2 or more times during Michigan rally on October 18?",2024-10-18,0.405,-1,-1,-1
Will Chris Christie win the 2024 US Presidential Election?,2024-10-18,0.0005,0,0,0
Will Donald Trump win the 2024 US Presidential Election?,2024-10-18,0.6185,-1,-1,1
"Will Trump say ""Tren de Aragua"" during Michigan rally on October 18?",2024-10-18,0.59,1,1,1
"Will Trump say ""Elon"" during Michigan rally on October 18?",2024-10-18,0.91,-1,-1,-1
Will Chris Christie win the popular vote in the 2024 Presidential Election?,2024-10-18,0.0005,0,0,0
Trump fires campaign manager?,2024-10-18,0.036,-1,-1,-1
Will Trump win another state by the largest margin?,2024-10-18,0.022,1,0,-1
Will Trump win 4 swing states?,2024-10-18,0.09,-1,-1,-1
Will Trump win 6 swing states?,2024-10-18,0.16,1,1,-1
Will Trump win 1 swing state?,2024-10-18,0.095,0,0,-1
"Will Trump say ""crypto"" or ""Bitcoin"" during Michigan rally on October 18?",2024-10-18,0.053,1,1,1
Will Trump win no swing states?,2024-10-18,0.095,-1,0,-1
Will Trump win 2 swing states?,2024-10-18,0.085,0,1,1
Trump ineligible to run for President?,2024-10-18,0.008,0,-1,-1
Will Trump win 5 swing states?,2024-10-18,0.105,0,0,1
"Rabois Parlay: Trump wins PA, MI, GA and AZ?",2024-10-18,0.37,-1,1,1
Will Donald Trump win the popular vote in the 2024 Presidential Election?,2024-10-18,0.341,-1,-1,1
Will Trump win 3 swing states?,2024-10-18,0.095,1,1,0
Trump wins a solid blue state?,2024-10-18,0.15,-1,1,1
Trump eligible to vote in the election?,2024-10-18,0.982,-1,-1,1
Will Trump win 7 swing states?,2024-10-18,0.275,-1,1,1
Will Trump drop out of presidential race?,2024-10-18,0.024,-1,-1,-1
Will Trump win Texas by 10+ points?,2024-10-18,0.24,-1,-1,1
Will Gavin Newsom win the 2024 US Presidential Election?,2024-10-18,0.0005,0,0,0
Trump blowout victory?,2024-10-18,0.14,0,1,1
Will Trump launch a coin before the election?,2024-10-18,0.9975,0,0,0
Will Trump lead in RCP on Oct 25?,2024-10-18,0.0595,-1,1,-1
Will Michigan be the closest state?,2024-10-18,0.1105,-1,-1,1
Will Trump win Florida by 8+ points?,2024-10-18,0.385,0,1,1
Trump convicted of another felony before election?,2024-10-18,0.0105,-1,-1,-1
Trump-Vance Republican ticket on election day?,2024-10-18,0.9675,1,1,1
Will Trump be Speaker by January 1?,2024-10-18,0.054,-1,-1,-1
Will Gavin Newsom win the popular vote in the 2024 Presidential Election?,2024-10-18,0.0005,0,0,0
Will Trump win North Dakota by the largest margin?,2024-10-18,0.05,-1,-1,-1
Will Kanye West win the 2024 US Presidential Election?,2024-10-18,0.0005,0,0,0
Kamala flips a 2020 Trump state?,2024-10-18,0.37,0,-1,-1
Will Donald Trump win the 2024 US Presidential Election?,2024-10-23,0.6475,-1,-1,1
Trump ineligible to run for President?,2024-10-23,0.0055,1,0,1
Will Trump mention $MAGA before Election?,2024-10-23,0.065,1,-1,-1
No Trump coin reaches $1b?,2024-10-23,0.71,-1,-1,-1
Will Donald Trump win the popular vote in the 2024 Presidential Election?,2024-10-23,0.407,-1,-1,1
Will TRUMP reach $1b first?,2024-10-23,0.12,-1,-1,-1
Will Trump go on Redscare?,2024-10-23,0.0795,1,-1,-1
Trump wins and picks Dimon for Treasury Secretary?,2024-10-23,0.07,-1,1,1
Will another Trump coin be first to reach $1b?,2024-10-23,0.083,1,1,1
Will Chris Christie win the 2024 US Presidential Election?,2024-10-23,0.0005,0,0,0
Trump blowout victory?,2024-10-23,0.18,0,1,1
Trump gets more black voters than in 2020?,2024-10-23,0.835,1,1,-1
Trump convicted of another felony before election?,2024-10-23,0.01,-1,-1,0
Trump in jail before election day?,2024-10-23,0.013,1,1,-1
"Will Trump say ""American dream"" 3 or more times during Virginia rally on Nov 2?",2024-11-02,0.565,1,1,1
"Will Trump say ""border"" 20 or more times during Virginia rally on Nov 2?",2024-11-02,0.85,1,1,1
Will Trump be Speaker by January 1?,2024-11-02,0.041,1,1,-1
"Will Trump say ""border"" 30 or more times during Virginia rally on Nov 2?",2024-11-02,0.165,-1,-1,-1
"Will Trump say ""vote"" 30 or more times during Virginia rally on Nov 2?",2024-11-02,0.215,-1,-1,-1
"Will Trump say ""border"" 20 or more times during Wisconsin rally on Nov 1?",2024-11-02,0.81,0,0,0
"Will Trump say ""border"" 30 or more times during Wisconsin rally on Nov 1?",2024-11-02,0.125,0,0,0
Will the Republican candidate win North Carolina by 4.0% or more?,2024-11-02,0.345,-1,-1,-1
"Will Trump say ""John McGuire"" during Virginia rally on Nov 2?",2024-11-02,0.83,1,1,1
Will the Democratic candidate win North Carolina by 4.0% or more?,2024-11-02,0.06,0,1,-1
"Will Trump say ""McDonald's"" during Virginia rally on Nov 2?",2024-11-02,0.905,1,1,1
"Trump wins 287-251 - AZ, GA, NV, NC, PA",2024-11-02,0.105,-1,-1,-1
Will the Democratic candidate win North Carolina by 3%-4.0%?,2024-11-02,0.029,1,1,-1
"Will Trump say ""god"" 4 or more times during Wisconsin rally on Nov 1?",2024-11-02,0.49,-1,-1,-1
"Will Trump say ""unrealized"" during Wisconsin rally on Nov 1?",2024-11-02,0.11,0,0,0
"Will Trump say ""Wisconsin"" 20 or more times during Wisconsin rally on Nov 1?",2024-11-02,0.115,0,0,0
Will the Republican candidate win North Carolina by 3.0%-4.0%?,2024-11-02,0.125,-1,-1,1
Will Donald Trump win the popular vote in the 2024 Presidential Election?,2024-11-02,0.316,-1,-1,1
Will Donald Trump win the 2024 US Presidential Election?,2024-11-02,0.5825,-1,1,-1
Will the Democratic candidate win North Carolina by 2%-3.0%?,2024-11-02,0.0375,0,1,-1
Will the Republican candidate win North Carolina by 2.0%-3.0%?,2024-11-02,0.095,-1,-1,-1
"Will Trump say ""Mars"" during Virginia rally on Nov 2?",2024-11-02,0.065,-1,-1,-1
"Will Trump say ""McDonald's"" during Wisconsin rally on Nov 1?",2024-11-02,0.915,0,0,0
Will the Republican candidate win North Carolina by 0%-1.0%?,2024-11-02,0.105,0,1,-1
Will the Democratic candidate win North Carolina by 1%-2.0%?,2024-11-02,0.0515,1,1,-1
Will Trump get more votes than 2020?,2024-11-02,0.775,1,-1,1
"Will Trump say ""Capone"" during Virginia rally on Nov 2?",2024-11-02,0.58,-1,-1,-1
Will the Republican candidate win North Carolina by 1.0%-2.0%?,2024-11-02,0.095,1,0,-1
Will the Democratic candidate win North Carolina by 0%-1.0%?,2024-11-02,0.11,1,1,-1
"Will Trump say ""Russia"" 3 or more times during Virginia rally on Nov 2?",2024-11-02,0.67,1,1,1
"Will Trump say ""weave"" during Virginia rally on Nov 2?",2024-11-02,0.305,1,1,1
Will Trump get less than 66m votes in the 2024 U.S. Presidential Election?,2024-11-02,0.034,-1,-1,1
Will Chris Christie win the popular vote in the 2024 Presidential Election?,2024-11-02,0.0005,0,0,0
"Will Trump say ""hell"" 10 or more times during Wisconsin rally on Nov 1?",2024-11-02,0.81,0,0,0
Will Trump lead in RCP by 2.5 or more on Nov 4?,2024-11-02,0.0205,-1,-1,-1
Will Chris Christie win the 2024 US Presidential Election?,2024-11-02,0.0005,0,0,0
Trump gets more black voters than in 2020?,2024-11-02,0.84,-1,-1,1
Will Trump get 84-86m votes in the 2024 U.S. Presidential Election?,2024-11-02,0.08,-1,1,0
"Will Trump say ""frack"" or ""fracking"" 4 or more times during Virginia rally on Nov 2?",2024-11-02,0.79,-1,-1,-1
Will Trump get 82-84m votes in the 2024 U.S. Presidential Election?,2024-11-02,0.1,-1,-1,-1
"Will Trump say ""China"" 10 or more times during Virginia rally on Nov 2?",2024-11-02,0.21,-1,-1,-1
"Will Trump say ""crypto"" or ""Bitcoin"" during Virginia rally on Nov 2?",2024-11-02,0.039,-1,-1,-1
Will Trump get 80-82m votes in the 2024 U.S. Presidential Election?,2024-11-02,0.13,-1,-1,-1
"Will Trump say ""weave"" during Wisconsin rally on Nov 1?",2024-11-02,0.285,0,0,0
"Trump wins 322-216 - AZ, GA, MI, MN, NV, PA, WI",2024-11-02,0.029,-1,1,-1
Will Trump get 66-68m votes in the 2024 U.S. Presidential Election?,2024-11-02,0.0275,0,-1,1
"Trump wins 281-257 - AZ, GA, NC, PA",2024-11-02,0.065,0,1,-1
"Will Trump say ""Hung Cao"" during Virginia rally on Nov 2?",2024-11-02,0.875,1,1,1
"Will Trump say ""teleprompter"" 3 or more times during Wisconsin rally on Nov 1?",2024-11-02,0.265,0,0,0
"Will Trump say ""China"" 10 or more times during Wisconsin rally on Nov 1?",2024-11-02,0.28,0,0,0
"Will Trump say ""Melania"" during Virginia rally on Nov 2?",2024-11-02,0.095,-1,-1,-1
"Will Trump say ""tax"" 20 or more times during Virginia rally on Nov 2?",2024-11-02,0.255,-1,-1,-1
"Will Trump say ""Teamster"" during Wisconsin rally on Nov 1?",2024-11-02,0.47,0,0,0
Will Trump win Mississippi by 20+ points?,2024-11-02,0.565,-1,-1,1
"Will Trump say ""crypto"" or ""Bitcoin"" during Wisconsin rally on Nov 1?",2024-11-02,0.0325,0,0,0
Will Trump get 86m or more votes in the 2024 U.S. Presidential Election?,2024-11-02,0.115,-1,-1,-1
Will Gavin Newsom win the popular vote in the 2024 Presidential Election?,2024-11-02,0.0005,0,0,0
Will Trump lead in RCP by 0.5-0.9 on Nov 4?,2024-11-02,0.255,-1,-1,-1
Will Trump lead in RCP by 2-2.4 on Nov 4?,2024-11-02,0.0195,-1,-1,-1
Will Trump lead in RCP by 1.5-1.9 on Nov 4?,2024-11-02,0.0365,1,-1,-1
Will Trump get 78-80m votes in the 2024 U.S. Presidential Election?,2024-11-02,0.125,1,1,1
"Will Trump say ""Pocahontas"" during Wisconsin rally on Nov 1?",2024-11-02,0.93,0,0,0
Will Gavin Newsom win the 2024 US Presidential Election?,2024-11-02,0.0005,0,0,0
"Will Trump say ""Elon"" during Wisconsin rally on Nov 1?",2024-11-02,0.955,0,0,0
Will Trump lead in RCP by 1-1.4 on Nov 4?,2024-11-02,0.0465,-1,-1,-1
Will Trump get 74-76m votes in the 2024 U.S. Presidential Election?,2024-11-02,0.1415,1,1,1
"Trump wins 316-222 - AZ, GA, MI, MN, NC, PA, WI",2024-11-02,0.034,1,1,-1
"Will Trump say ""Pocahontas"" during Virginia rally on Nov 2?",2024-11-02,0.93,1,1,1
Will Trump get 70-72m votes in the 2024 U.S. Presidential Election?,2024-11-02,0.055,0,1,-1
Will Trump get 68-70m votes in the 2024 U.S. Presidential Election?,2024-11-02,0.036,1,1,1
Will Trump get 72-74m votes in the 2024 U.S. Presidential Election?,2024-11-02,0.075,1,1,1
Trump blowout victory?,2024-11-02,0.145,-1,-1,-1
"Will Trump say ""gun"" 5 or more times during Wisconsin rally on Nov 1?",2024-11-02,0.65,0,0,0
Will Trump lead in RCP by 0.1-0.4 on Nov 4?,2024-11-02,0.37,1,-1,-1
Will Trump get 76-78m votes in the 2024 U.S. Presidential Election?,2024-11-02,0.145,0,-1,1
"Will Trump say ""tax"" 20 or more times during Wisconsin rally on Nov 1?",2024-11-02,0.24,0,0,0
Will Trump mention $MAGA before Election?,2024-11-02,0.0115,-1,-1,-1
Will Trump win North Dakota by the largest margin?,2024-11-02,0.0295,-1,1,-1
Trump eligible to vote in the election?,2024-11-02,0.8515,0,1,1
"Will Trump say ""Michigan"" 20 or more times during Michigan rally on Nov 4?",2024-11-04,0.38,-1,-1,-1
"Will Trump say ""McDonald's"" during Michigan rally on Nov 4?",2024-11-04,0.87,-1,-1,-1
"Will Trump say ""Shanghai"" during Michigan rally on Nov 4?",2024-11-04,0.43,1,1,1
"Will Trump say ""god"" 4 or more times during Michigan rally on Nov 4?",2024-11-04,0.535,1,1,1
"Will Trump say ""Reagan"" during Michigan rally on Nov 4?",2024-11-04,0.505,-1,-1,-1
"Will Trump say ""Trump Derangement Syndrome"" during Michigan rally on Nov 4?",2024-11-04,0.48,-1,-1,-1
"Will Trump say ""Pocahontas"" during Michigan rally on Nov 4?",2024-11-04,0.845,-1,-1,-1
"Will Trump say ""Dark MAGA"" during Michigan rally on Nov 4?",2024-11-04,0.175,-1,-1,-1
"Will Trump say ""fake jobs"" during Michigan rally on Nov 4?",2024-11-04,0.63,1,1,1
"Will Trump say ""trans"" during Michigan rally on Nov 4?",2024-11-04,0.935,-1,-1,-1
"Will Trump say ""tampon"" during Michigan rally on Nov 4?",2024-11-04,0.09,-1,-1,-1
"Will Trump say ""crypto"" or ""Bitcoin"" during Michigan rally on Nov 4?",2024-11-04,0.04,-1,-1,-1
"Will Trump say ""Venezuela"" or ""Venezuelan"" 5 or more times during Michigan rally on Nov 4?",2024-11-04,0.17,1,1,1
"Will Trump say ""border"" 20 or more times during Michigan rally on Nov 4?",2024-11-04,0.63,-1,-1,-1
"Will Trump say ""border"" 30 or more times during Michigan rally on Nov 4?",2024-11-04,0.1,-1,-1,-1
"Will Trump say ""hell"" 20 or more times during Michigan rally on Nov 4?",2024-11-04,0.445,1,1,1
"Will Trump say ""Rogan"" during Michigan rally on Nov 4?",2024-11-04,0.43,-1,-1,-1
"Trump wins 322-216 - AZ, GA, MI, MN, NV, PA, WI",2024-11-04,0.053,-1,-1,-1
"Will Trump say ""China"" 7 or more times during Michigan rally on Nov 4?",2024-11-04,0.485,1,1,1
"Will Trump say ""missile defense shield"" during Michigan rally on Nov 4?",2024-11-04,0.89,-1,-1,-1
"Trump wins the election but loses WI, MI, or PA?",2024-11-04,0.355,1,-1,-1
Trump-Vance Republican ticket on election day?,2024-11-04,0.9975,0,0,0
"Will Trump say ""gun"" 5 or more times during Michigan rally on Nov 4?",2024-11-04,0.65,-1,-1,-1
"Will Trump say ""Kamala"" 25 or more times during Michigan rally on Nov 4?",2024-11-04,0.595,-1,-1,-1
Donald & Melania Trump divorce before election?,2024-11-04,0.0055,1,1,1
"Trump wins 316-222 - AZ, GA, MI, MN, NC, PA, WI",2024-11-04,0.04,1,-1,-1
Will Michigan be the closest state?,2024-11-04,0.1275,-1,-1,-1
"Will Trump say ""Voter ID"" during Macon, GA rally?",2024-11-04,0.735,0,0,0
Trump wins every swing state?,2024-11-02,0.195,-1,0,1
Will Trump win 6 swing states?,2024-11-02,0.17,-1,-1,-1
Will Trump win 3 swing states?,2024-11-02,0.105,1,0,0
Will Trump win no swing states?,2024-11-02,0.115,1,-1,-1
Will Trump win 4 swing states?,2024-11-02,0.16,-1,-1,1
Will Trump win 5 swing states?,2024-11-02,0.17,-1,1,-1
Will Trump win 7 swing states?,2024-11-02,0.185,-1,0,1
