title,url,matching_questions,similarity
Ukraine's Zelenskyy to sign mineral deal during Trump White House visit,https://www.youtube.com/watch?v=hrnTp1Pkl-I,Will Trump meet with Volodymyr Zelenskyy in 2025?,0.6357927322387695
Ukraine's Zelenskyy to sign mineral deal during Trump White House visit,https://www.youtube.com/watch?v=hrnTp1Pkl-I,Will Trump meet with Volodymyr Zelenskyy in his first 100 days?,0.6194298267364502
Ukraine's Zelenskyy to sign mineral deal during Trump White House visit,https://www.youtube.com/watch?v=hrnTp1Pkl-I,Will Putin meet with Trump in February?,0.6188960075378418
Ukraine's Zelenskyy to sign mineral deal during Trump White House visit,https://www.youtube.com/watch?v=hrnTp1Pkl-I,Will Trump cut Ukraine off from Starlink?,0.565983772277832
Ukraine's Zelenskyy to sign mineral deal during Trump White House visit,https://www.youtube.com/watch?v=hrnTp1Pkl-I,Will Trump sanction Russia before March?,0.4906606078147888
Ukraine's Zelenskyy to sign mineral deal during Trump White House visit,https://www.youtube.com/watch?v=hrnTp1Pkl-I,Will Trump meet with Keir Starmer in 2025?,0.4372197389602661
Ukraine's Zelenskyy to sign mineral deal during Trump White House visit,https://www.youtube.com/watch?v=hrnTp1Pkl-I,Will Trump meet with Keir Starmer in his first 100 days?,0.4311188757419586
Rep. Jim Jordan responds to 'ridiculous' investigation by Fulton County DA Fani Willis,https://www.youtube.com/watch?v=QWRidw_hPs8,Will Trump post 220-239 times on Truth Feb 21-28?,0.4048466980457306
"Fox News Highlights - Feb. 25, 2025",https://www.youtube.com/watch?v=HA_t5-PUzA0,Will Trump say 'DOGE' or 'Department of Government Efficiency' during the 2025 State of the Union?,0.41350656747817993
"Fox News Highlights - Feb. 25, 2025",https://www.youtube.com/watch?v=HA_t5-PUzA0,Big Balls removed from DOGE in February?,0.4008691906929016
Tulsi Gabbard on NSA chatrooms: This is an egregious violation of trust,https://www.youtube.com/watch?v=TLxpz_B28Lk,Will Trump sanction Russia before March?,0.405093789100647
Sean Hannity: This is the most transparent White House in modern US history,https://www.youtube.com/watch?v=IF0Wj0lquwU,Will Trump cut Ukraine off from Starlink?,0.4026346206665039
Kristi Noem makes major announcement about tracking illegal migrants,https://www.youtube.com/watch?v=tl4Ub0kCdb4,Will Trump pass a border/immigration law in first 100 days?,0.5000873804092407
Kristi Noem makes major announcement about tracking illegal migrants,https://www.youtube.com/watch?v=tl4Ub0kCdb4,Will Trump remove tariff on Mexico before March?,0.4813944101333618
Kristi Noem makes major announcement about tracking illegal migrants,https://www.youtube.com/watch?v=tl4Ub0kCdb4,Trump tariffs on Mexico in effect by May 1?,0.44143012166023254
Kristi Noem makes major announcement about tracking illegal migrants,https://www.youtube.com/watch?v=tl4Ub0kCdb4,Trump's birthright citizenship ban unblocked before March?,0.4303743243217468
A million employees blew off Musk: Watters,https://www.youtube.com/watch?v=iwrGJa6LeRw,Will Trump say 'DOGE' or 'Department of Government Efficiency' during the 2025 State of the Union?,0.41350656747817993
A million employees blew off Musk: Watters,https://www.youtube.com/watch?v=iwrGJa6LeRw,Big Balls removed from DOGE in February?,0.4008691906929016
Kayleigh McEnany: Democrats have zeroed in on a new strategy,https://www.youtube.com/watch?v=QX7xy9m3144,Will Trump say 'Elon' or 'Musk' during the 2025 State of the Union?,0.4362562298774719
Boris Johnson praises US-Ukraine mineral rights deal,https://www.youtube.com/watch?v=wZ1JVyx7kyg,Will Trump cut Ukraine off from Starlink?,0.48722729086875916
Boris Johnson praises US-Ukraine mineral rights deal,https://www.youtube.com/watch?v=wZ1JVyx7kyg,Will Trump sanction Russia before March?,0.4457395076751709
Boris Johnson praises US-Ukraine mineral rights deal,https://www.youtube.com/watch?v=wZ1JVyx7kyg,Will Putin meet with Trump in February?,0.44108814001083374
Alina Habba issues warning after Elon Musk's email triggers meltdown,https://www.youtube.com/watch?v=98dd1uKxFcg,Will Trump say 'Elon' or 'Musk' during the 2025 State of the Union?,0.5475916862487793
Alina Habba issues warning after Elon Musk's email triggers meltdown,https://www.youtube.com/watch?v=98dd1uKxFcg,Will Trump cut NPR funding in February?,0.4106515645980835
Alina Habba issues warning after Elon Musk's email triggers meltdown,https://www.youtube.com/watch?v=98dd1uKxFcg,Will Trump issue an executive order on February 26?,0.4032173752784729
Alina Habba issues warning after Elon Musk's email triggers meltdown,https://www.youtube.com/watch?v=98dd1uKxFcg,Will Trump sue AOC before March?,0.40198925137519836
'This is crazy': Liberal gov under fire for new 'woke' proposal,https://www.youtube.com/watch?v=rlMekgNDl5I,Will Trump say 'trans' during the 2025 State of the Union?,0.4117368757724762
'SHOW OF FORCE': Russia bombards Ukraine as talks progress,https://www.youtube.com/watch?v=votUpQjj_jA,Will Trump cut Ukraine off from Starlink?,0.5644501447677612
'SHOW OF FORCE': Russia bombards Ukraine as talks progress,https://www.youtube.com/watch?v=votUpQjj_jA,Will Trump cut aid to Jordan or Egypt before March?,0.4457516670227051
'SHOW OF FORCE': Russia bombards Ukraine as talks progress,https://www.youtube.com/watch?v=votUpQjj_jA,Will Putin meet with Trump in February?,0.4239136576652527
'SHOW OF FORCE': Russia bombards Ukraine as talks progress,https://www.youtube.com/watch?v=votUpQjj_jA,Will Trump sanction Russia before March?,0.4221256375312805
Peter Doocy: Elon Musk's deadline just expired,https://www.youtube.com/watch?v=c0CG8lYPDiE,Will 350-400k federal employees accept the buyout?,0.46964728832244873
Peter Doocy: Elon Musk's deadline just expired,https://www.youtube.com/watch?v=c0CG8lYPDiE,Will 300-350k federal employees accept the buyout?,0.46659013628959656
Peter Doocy: Elon Musk's deadline just expired,https://www.youtube.com/watch?v=c0CG8lYPDiE,Will 250-300k federal employees accept the buyout?,0.46107035875320435
Peter Doocy: Elon Musk's deadline just expired,https://www.youtube.com/watch?v=c0CG8lYPDiE,Will 100-150k federal employees accept the buyout?,0.45734548568725586
Peter Doocy: Elon Musk's deadline just expired,https://www.youtube.com/watch?v=c0CG8lYPDiE,Will 450-500k federal employees accept the buyout?,0.45718130469322205
Peter Doocy: Elon Musk's deadline just expired,https://www.youtube.com/watch?v=c0CG8lYPDiE,Will 400-450k federal employees accept the buyout?,0.4560245871543884
Peter Doocy: Elon Musk's deadline just expired,https://www.youtube.com/watch?v=c0CG8lYPDiE,Will 150-200k federal employees accept the buyout?,0.45384836196899414
Peter Doocy: Elon Musk's deadline just expired,https://www.youtube.com/watch?v=c0CG8lYPDiE,Will fewer than 50k federal employees accept the buyout?,0.45222973823547363
Peter Doocy: Elon Musk's deadline just expired,https://www.youtube.com/watch?v=c0CG8lYPDiE,Will 50-100k federal employees accept the buyout?,0.4509814977645874
Peter Doocy: Elon Musk's deadline just expired,https://www.youtube.com/watch?v=c0CG8lYPDiE,Will Trump say 'DOGE' or 'Department of Government Efficiency' during the 2025 State of the Union?,0.4449360966682434
Peter Doocy: Elon Musk's deadline just expired,https://www.youtube.com/watch?v=c0CG8lYPDiE,Will 500k or more federal employees accept the buyout?,0.4445924758911133
Peter Doocy: Elon Musk's deadline just expired,https://www.youtube.com/watch?v=c0CG8lYPDiE,Will 200-250k federal employees accept the buyout?,0.4444490373134613
Musk says fed workers will get another chance to report productivity or be terminated,https://www.youtube.com/watch?v=HevV83thg0I,Will Trump say 'Elon' or 'Musk' during the 2025 State of the Union?,0.40419402718544006
"Fox News Highlights - Feb. 24, 2025",https://www.youtube.com/watch?v=3BFE5C-QjJY,Will Trump's 538 approval rating be less than 47.5% on February 28?,0.4929032325744629
"Fox News Highlights - Feb. 24, 2025",https://www.youtube.com/watch?v=3BFE5C-QjJY,Will Trump's 538 approval rating be 49.5% or higher on February 28?,0.48578837513923645
"Fox News Highlights - Feb. 24, 2025",https://www.youtube.com/watch?v=3BFE5C-QjJY,Will Trump's 538 approval rating be between 47.5% and 47.9% on February 28?,0.48199090361595154
"Fox News Highlights - Feb. 24, 2025",https://www.youtube.com/watch?v=3BFE5C-QjJY,Will Trump's 538 approval rating be between 48.5% and 48.9% on February 28?,0.4663344621658325
"Fox News Highlights - Feb. 24, 2025",https://www.youtube.com/watch?v=3BFE5C-QjJY,Will Trump's 538 approval rating be between 48.0% and 48.4% on February 28?,0.456630140542984
"Fox News Highlights - Feb. 24, 2025",https://www.youtube.com/watch?v=3BFE5C-QjJY,Will Trump's 538 approval rating be between 49.0% and 49.4% on February 28?,0.4556305706501007
"DHS is 'doing everything' to find leakers, Kristi Noem says",https://www.youtube.com/watch?v=abt1JPiobks,Will Trump pass a border/immigration law in first 100 days?,0.5108828544616699
"DHS is 'doing everything' to find leakers, Kristi Noem says",https://www.youtube.com/watch?v=abt1JPiobks,Trump's birthright citizenship ban unblocked before March?,0.4270574450492859
Sean Hannity: Trumps picking up win after win,https://www.youtube.com/watch?v=UikbKS2OT-0,Will Trump remove tariff on Canada before March?,0.542007327079773
Sean Hannity: Trumps picking up win after win,https://www.youtube.com/watch?v=UikbKS2OT-0,Will Trump say 'Canada' during the 2025 State of the Union?,0.5361882448196411
Sean Hannity: Trumps picking up win after win,https://www.youtube.com/watch?v=UikbKS2OT-0,Will Trump meet with Zelenskyy before July?,0.5303632020950317
Sean Hannity: Trumps picking up win after win,https://www.youtube.com/watch?v=UikbKS2OT-0,Trump tariffs on Canada in effect by May 1?,0.5161476135253906
Sean Hannity: Trumps picking up win after win,https://www.youtube.com/watch?v=UikbKS2OT-0,Will Trump pass a border/immigration law in first 100 days?,0.5083252191543579
Sean Hannity: Trumps picking up win after win,https://www.youtube.com/watch?v=UikbKS2OT-0,Will Trump meet with Volodymyr Zelenskyy in his first 100 days?,0.5029124021530151
Sean Hannity: Trumps picking up win after win,https://www.youtube.com/watch?v=UikbKS2OT-0,Will Putin meet with Trump in February?,0.4783654510974884
Sean Hannity: Trumps picking up win after win,https://www.youtube.com/watch?v=UikbKS2OT-0,Will Trump meet with Volodymyr Zelenskyy in 2025?,0.4768994152545929
Sean Hannity: Trumps picking up win after win,https://www.youtube.com/watch?v=UikbKS2OT-0,Will Trump meet with Keir Starmer in his first 100 days?,0.442780464887619
Sean Hannity: Trumps picking up win after win,https://www.youtube.com/watch?v=UikbKS2OT-0,Will Trump cut aid to Jordan or Egypt before March?,0.4375019073486328
Sean Hannity: Trumps picking up win after win,https://www.youtube.com/watch?v=UikbKS2OT-0,Will Trump remove tariff on Mexico before March?,0.4306373596191406
Sean Hannity: Trumps picking up win after win,https://www.youtube.com/watch?v=UikbKS2OT-0,Will Trump remove tariff on China before March?,0.4265817403793335
Sean Hannity: Trumps picking up win after win,https://www.youtube.com/watch?v=UikbKS2OT-0,"Will Trump say ""Climate"" during Macron presser today?",0.4116678237915039
Sean Hannity: Trumps picking up win after win,https://www.youtube.com/watch?v=UikbKS2OT-0,Will Trump say 'tariff' 5+ times times during the 2025 State of the Union?,0.40920037031173706
Sean Hannity: Trumps picking up win after win,https://www.youtube.com/watch?v=UikbKS2OT-0,Will Trump meet with Keir Starmer in 2025?,0.4068755507469177
"Kamala goes back to her tired, Trump-bashing routine: Watters",https://www.youtube.com/watch?v=Rndo3mRu_X8,Will Trump cut NPR funding in February?,0.5382311344146729
"Kamala goes back to her tired, Trump-bashing routine: Watters",https://www.youtube.com/watch?v=Rndo3mRu_X8,Will Trump Media invest in $TRUMP before March?,0.45598262548446655
"Kamala goes back to her tired, Trump-bashing routine: Watters",https://www.youtube.com/watch?v=Rndo3mRu_X8,Will Trump say 'DOGE' or 'Department of Government Efficiency' during the 2025 State of the Union?,0.44988518953323364
"Kamala goes back to her tired, Trump-bashing routine: Watters",https://www.youtube.com/watch?v=Rndo3mRu_X8,Will Trump post 100-119 times on Truth Feb 21-28?,0.4453597068786621
"Kamala goes back to her tired, Trump-bashing routine: Watters",https://www.youtube.com/watch?v=Rndo3mRu_X8,Will Trump post 120-139 times on Truth Feb 21-28?,0.44175469875335693
"Kamala goes back to her tired, Trump-bashing routine: Watters",https://www.youtube.com/watch?v=Rndo3mRu_X8,Will Trump post less than 100 times on Truth Feb 21-28?,0.4404125213623047
"Kamala goes back to her tired, Trump-bashing routine: Watters",https://www.youtube.com/watch?v=Rndo3mRu_X8,Will Trump post 140-159 times on Truth Feb 21-28?,0.43737155199050903
"Kamala goes back to her tired, Trump-bashing routine: Watters",https://www.youtube.com/watch?v=Rndo3mRu_X8,Will Trump post 220-239 times on Truth Feb 21-28?,0.4308997094631195
"Kamala goes back to her tired, Trump-bashing routine: Watters",https://www.youtube.com/watch?v=Rndo3mRu_X8,Will Trump Media invest in Bitcoin before March?,0.4273667335510254
"Kamala goes back to her tired, Trump-bashing routine: Watters",https://www.youtube.com/watch?v=Rndo3mRu_X8,Will Trump post 160-179 times on Truth Feb 21-28?,0.4246688485145569
"Kamala goes back to her tired, Trump-bashing routine: Watters",https://www.youtube.com/watch?v=Rndo3mRu_X8,Will Trump post 200-219 times on Truth Feb 21-28?,0.42416685819625854
"Kamala goes back to her tired, Trump-bashing routine: Watters",https://www.youtube.com/watch?v=Rndo3mRu_X8,Will Trump post 240 or more times on Truth Feb 21-28?,0.4179447889328003
"Kamala goes back to her tired, Trump-bashing routine: Watters",https://www.youtube.com/watch?v=Rndo3mRu_X8,Will Trump post 180-199 times on Truth Feb 21-28?,0.4168350100517273
"Kamala goes back to her tired, Trump-bashing routine: Watters",https://www.youtube.com/watch?v=Rndo3mRu_X8,Will Trump cut aid to Jordan or Egypt before March?,0.4120714068412781
"Kamala goes back to her tired, Trump-bashing routine: Watters",https://www.youtube.com/watch?v=Rndo3mRu_X8,Will Trump Media invest in Ethereum before March?,0.4105912744998932
"Kamala goes back to her tired, Trump-bashing routine: Watters",https://www.youtube.com/watch?v=Rndo3mRu_X8,Will Trump Media invest in Solana before March?,0.40902960300445557
DOGE DO-LIST DRAMA: Elon's ultimatum freaks out the left,https://www.youtube.com/watch?v=xIDOMgGUYgo,Will Trump say 'Elon' or 'Musk' during the 2025 State of the Union?,0.5233478546142578
DOGE DO-LIST DRAMA: Elon's ultimatum freaks out the left,https://www.youtube.com/watch?v=xIDOMgGUYgo,Trump declassifies Epstein list in first 100 days?,0.40016603469848633
The Five: Elon Musk sends a pulse check to the swamp,https://www.youtube.com/watch?v=kW4U-Pvzlsk,Will Trump say 'Elon' or 'Musk' during the 2025 State of the Union?,0.46689534187316895
